Configuration 3:  

1 - 2 	 T:  0.8400000000000001
46 - 52 	 T:  0.8816666666666665
46 - 53 	 T:  0.8785714285714293
46 - 54 	 T:  0.8787500000000001
46 - 55 	 T:  0.875
46 - 56 	 T:  0.8785000000000004
46 - 57 	 T:  0.8777272727272728
46 - 58 	 T:  0.8783333333333333
46 - 59 	 T:  0.8742307692307694
46 - 60 	 T:  0.8757142857142861
46 - 61 	 T:  0.8790000000000001
46 - 62 	 T:  0.8781250000000003
46 - 63 	 T:  0.875294117647059
46 - 64 	 T:  0.877777777777778
46 - 65 	 T:  0.8757894736842106
46 - 66 	 T:  0.8780000000000001
46 - 67 	 T:  0.8766666666666668
46 - 68 	 T:  0.8772727272727274
46 - 69 	 T:  0.877826086956522
46 - 70 	 T:  0.8779166666666667
46 - 71 	 T:  0.8744
46 - 72 	 T:  0.8775000000000002
46 - 73 	 T:  0.8779629629629632
46 - 74 	 T:  0.8746428571428575
46 - 75 	 T:  0.8748275862068967
46 - 76 	 T:  0.8778333333333336
46 - 77 	 T:  0.8774193548387098
46 - 78 	 T:  0.8757812500000002
46 - 79 	 T:  0.875757575757576
46 - 80 	 T:  0.8777941176470588
46 - 81 	 T:  0.8778571428571431
46 - 82 	 T:  0.877777777777778
46 - 83 	 T:  0.8777027027027029
46 - 84 	 T:  0.8778947368421053
46 - 85 	 T:  0.8776923076923078
46 - 86 	 T:  0.877375
46 - 87 	 T:  0.8778048780487807
46 - 88 	 T:  0.8776190476190476
46 - 89 	 T:  0.8776744186046513
46 - 90 	 T:  0.8775
46 - 91 	 T:  0.8777777777777778
46 - 92 	 T:  0.8777173913043478
46 - 93 	 T:  0.8776595744680851
46 - 94 	 T:  0.8775000000000001
46 - 95 	 T:  0.8774489795918369
46 - 96 	 T:  0.8780000000000001
46 - 97 	 T:  0.8768627450980392
46 - 98 	 T:  0.877596153846154
46 - 99 	 T:  0.8775471698113209
46 - 100 	 T:  0.8775000000000001
46 - 101 	 T:  0.8774545454545456
46 - 102 	 T:  0.8775000000000001
46 - 103 	 T:  0.8775438596491227
46 - 104 	 T:  0.8772413793103447
46 - 105 	 T:  0.8772881355932204
46 - 106 	 T:  0.8775833333333334
46 - 107 	 T:  0.8774590163934427
46 - 108 	 T:  0.8775806451612903
46 - 109 	 T:  0.8775396825396825
46 - 110 	 T:  0.8775781250000001
46 - 111 	 T:  0.8772307692307691
46 - 112 	 T:  0.8773484848484848
46 - 113 	 T:  0.8774626865671643
46 - 114 	 T:  0.8776470588235296
47 - 48 	 T:  0.9249999999999972
47 - 49 	 T:  0.9050000000000011
47 - 50 	 T:  0.8950000000000008
47 - 51 	 T:  0.8825000000000003
47 - 52 	 T:  0.8929999999999992
47 - 53 	 T:  0.8875000000000005
47 - 54 	 T:  0.8864285714285712
47 - 55 	 T:  0.8812499999999996
47 - 56 	 T:  0.8844444444444446
47 - 57 	 T:  0.8829999999999998
47 - 58 	 T:  0.8831818181818178
47 - 59 	 T:  0.8783333333333333
47 - 60 	 T:  0.8796153846153848
47 - 61 	 T:  0.8828571428571428
47 - 62 	 T:  0.8816666666666667
47 - 63 	 T:  0.8784375
47 - 64 	 T:  0.8808823529411766
47 - 65 	 T:  0.878611111111111
47 - 66 	 T:  0.8807894736842105
47 - 67 	 T:  0.8792500000000001
47 - 68 	 T:  0.8797619047619049
47 - 69 	 T:  0.8802272727272729
47 - 70 	 T:  0.8802173913043477
47 - 71 	 T:  0.8764583333333332
47 - 72 	 T:  0.8796
47 - 73 	 T:  0.8800000000000001
47 - 74 	 T:  0.8764814814814818
47 - 75 	 T:  0.8766071428571429
47 - 76 	 T:  0.8796551724137933
47 - 77 	 T:  0.8791666666666667
47 - 78 	 T:  0.8774193548387098
47 - 79 	 T:  0.8773437500000001
47 - 80 	 T:  0.8793939393939393
47 - 81 	 T:  0.8794117647058826
47 - 82 	 T:  0.8792857142857144
47 - 83 	 T:  0.8791666666666669
47 - 84 	 T:  0.8793243243243243
47 - 85 	 T:  0.8790789473684211
47 - 86 	 T:  0.8787179487179486
47 - 87 	 T:  0.8791250000000002
47 - 88 	 T:  0.8789024390243901
47 - 89 	 T:  0.8789285714285716
47 - 90 	 T:  0.878720930232558
47 - 91 	 T:  0.8789772727272727
47 - 92 	 T:  0.8788888888888888
47 - 93 	 T:  0.8788043478260869
47 - 94 	 T:  0.8786170212765958
47 - 95 	 T:  0.8785416666666667
47 - 96 	 T:  0.8790816326530613
47 - 97 	 T:  0.8778999999999999
47 - 98 	 T:  0.8786274509803922
47 - 99 	 T:  0.8785576923076923
47 - 100 	 T:  0.8784905660377359
47 - 101 	 T:  0.8784259259259259
47 - 102 	 T:  0.8784545454545454
47 - 103 	 T:  0.8784821428571428
47 - 104 	 T:  0.878157894736842
47 - 105 	 T:  0.8781896551724139
47 - 106 	 T:  0.8784745762711864
47 - 107 	 T:  0.8783333333333334
47 - 108 	 T:  0.8784426229508195
47 - 109 	 T:  0.8783870967741935
47 - 110 	 T:  0.8784126984126984
47 - 111 	 T:  0.8780468749999999
47 - 112 	 T:  0.8781538461538462
47 - 113 	 T:  0.8782575757575758
47 - 114 	 T:  0.8784328358208956
48 - 49 	 T:  0.8850000000000051
48 - 50 	 T:  0.8800000000000026
48 - 51 	 T:  0.8683333333333346
48 - 52 	 T:  0.8849999999999998
48 - 53 	 T:  0.8800000000000011
48 - 54 	 T:  0.8800000000000002
48 - 55 	 T:  0.875
48 - 56 	 T:  0.8793750000000005
48 - 57 	 T:  0.8783333333333334
48 - 58 	 T:  0.8789999999999999
48 - 59 	 T:  0.8740909090909093
48 - 60 	 T:  0.8758333333333338
48 - 61 	 T:  0.8796153846153848
48 - 62 	 T:  0.8785714285714289
48 - 63 	 T:  0.8753333333333335
48 - 64 	 T:  0.8781250000000003
48 - 65 	 T:  0.8758823529411766
48 - 66 	 T:  0.8783333333333334
48 - 67 	 T:  0.8768421052631581
48 - 68 	 T:  0.8775000000000002
48 - 69 	 T:  0.8780952380952384
48 - 70 	 T:  0.8781818181818182
48 - 71 	 T:  0.8743478260869565
48 - 72 	 T:  0.8777083333333335
48 - 73 	 T:  0.8782000000000002
48 - 74 	 T:  0.874615384615385
48 - 75 	 T:  0.8748148148148149
48 - 76 	 T:  0.8780357142857146
48 - 77 	 T:  0.8775862068965519
48 - 78 	 T:  0.8758333333333336
48 - 79 	 T:  0.8758064516129034
48 - 80 	 T:  0.87796875
48 - 81 	 T:  0.8780303030303033
48 - 82 	 T:  0.8779411764705884
48 - 83 	 T:  0.8778571428571431
48 - 84 	 T:  0.8780555555555556
48 - 85 	 T:  0.877837837837838
48 - 86 	 T:  0.8775
48 - 87 	 T:  0.8779487179487182
48 - 88 	 T:  0.87775
48 - 89 	 T:  0.8778048780487807
48 - 90 	 T:  0.8776190476190476
48 - 91 	 T:  0.877906976744186
48 - 92 	 T:  0.8778409090909091
48 - 93 	 T:  0.8777777777777778
48 - 94 	 T:  0.877608695652174
48 - 95 	 T:  0.8775531914893618
48 - 96 	 T:  0.8781250000000002
48 - 97 	 T:  0.876938775510204
48 - 98 	 T:  0.8777000000000001
48 - 99 	 T:  0.8776470588235296
48 - 100 	 T:  0.877596153846154
48 - 101 	 T:  0.8775471698113209
48 - 102 	 T:  0.8775925925925926
48 - 103 	 T:  0.8776363636363635
48 - 104 	 T:  0.8773214285714285
48 - 105 	 T:  0.8773684210526317
48 - 106 	 T:  0.8776724137931035
48 - 107 	 T:  0.8775423728813561
48 - 108 	 T:  0.8776666666666666
48 - 109 	 T:  0.8776229508196721
48 - 110 	 T:  0.8776612903225808
48 - 111 	 T:  0.8773015873015872
48 - 112 	 T:  0.877421875
48 - 113 	 T:  0.8775384615384616
48 - 114 	 T:  0.8777272727272728
49 - 50 	 T:  0.875
49 - 51 	 T:  0.8599999999999994
49 - 52 	 T:  0.884999999999998
49 - 53 	 T:  0.8787500000000001
49 - 54 	 T:  0.8789999999999992
49 - 55 	 T:  0.8733333333333325
49 - 56 	 T:  0.8785714285714283
49 - 57 	 T:  0.8774999999999995
49 - 58 	 T:  0.8783333333333326
49 - 59 	 T:  0.8729999999999997
49 - 60 	 T:  0.875
49 - 61 	 T:  0.8791666666666664
49 - 62 	 T:  0.878076923076923
49 - 63 	 T:  0.8746428571428569
49 - 64 	 T:  0.8776666666666666
49 - 65 	 T:  0.8753124999999997
49 - 66 	 T:  0.8779411764705881
49 - 67 	 T:  0.8763888888888888
49 - 68 	 T:  0.8771052631578947
49 - 69 	 T:  0.87775
49 - 70 	 T:  0.8778571428571427
49 - 71 	 T:  0.8738636363636361
49 - 72 	 T:  0.8773913043478261
49 - 73 	 T:  0.8779166666666667
49 - 74 	 T:  0.8742000000000002
49 - 75 	 T:  0.8744230769230769
49 - 76 	 T:  0.8777777777777779
49 - 77 	 T:  0.8773214285714285
49 - 78 	 T:  0.8755172413793104
49 - 79 	 T:  0.8755000000000001
49 - 80 	 T:  0.8777419354838708
49 - 81 	 T:  0.8778125000000001
49 - 82 	 T:  0.8777272727272728
49 - 83 	 T:  0.8776470588235296
49 - 84 	 T:  0.8778571428571427
49 - 85 	 T:  0.8776388888888889
49 - 86 	 T:  0.8772972972972971
49 - 87 	 T:  0.8777631578947369
49 - 88 	 T:  0.8775641025641024
49 - 89 	 T:  0.8776250000000001
49 - 90 	 T:  0.8774390243902438
49 - 91 	 T:  0.8777380952380951
49 - 92 	 T:  0.877674418604651
49 - 93 	 T:  0.8776136363636362
49 - 94 	 T:  0.8774444444444445
49 - 95 	 T:  0.8773913043478261
49 - 96 	 T:  0.8779787234042553
49 - 97 	 T:  0.8767708333333332
49 - 98 	 T:  0.8775510204081632
49 - 99 	 T:  0.8775
49 - 100 	 T:  0.8774509803921569
49 - 101 	 T:  0.8774038461538461
49 - 102 	 T:  0.8774528301886791
49 - 103 	 T:  0.8774999999999998
49 - 104 	 T:  0.877181818181818
49 - 105 	 T:  0.8772321428571429
49 - 106 	 T:  0.8775438596491227
49 - 107 	 T:  0.8774137931034482
49 - 108 	 T:  0.8775423728813558
49 - 109 	 T:  0.8774999999999998
49 - 110 	 T:  0.8775409836065574
49 - 111 	 T:  0.8771774193548386
49 - 112 	 T:  0.8773015873015872
49 - 113 	 T:  0.877421875
49 - 114 	 T:  0.8776153846153847
50 - 51 	 T:  0.8449999999999989
50 - 52 	 T:  0.889999999999997
50 - 53 	 T:  0.8800000000000002
50 - 54 	 T:  0.879999999999999
50 - 55 	 T:  0.872999999999999
50 - 56 	 T:  0.8791666666666664
50 - 57 	 T:  0.8778571428571423
50 - 58 	 T:  0.8787499999999993
50 - 59 	 T:  0.8727777777777774
50 - 60 	 T:  0.875
50 - 61 	 T:  0.8795454545454543
50 - 62 	 T:  0.8783333333333333
50 - 63 	 T:  0.8746153846153845
50 - 64 	 T:  0.8778571428571428
50 - 65 	 T:  0.8753333333333331
50 - 66 	 T:  0.8781249999999998
50 - 67 	 T:  0.876470588235294
50 - 68 	 T:  0.8772222222222221
50 - 69 	 T:  0.8778947368421053
50 - 70 	 T:  0.8779999999999998
50 - 71 	 T:  0.8738095238095236
50 - 72 	 T:  0.8775
50 - 73 	 T:  0.8780434782608696
50 - 74 	 T:  0.8741666666666669
50 - 75 	 T:  0.8744
50 - 76 	 T:  0.8778846153846155
50 - 77 	 T:  0.8774074074074073
50 - 78 	 T:  0.8755357142857143
50 - 79 	 T:  0.8755172413793104
50 - 80 	 T:  0.8778333333333331
50 - 81 	 T:  0.8779032258064517
50 - 82 	 T:  0.8778125000000001
50 - 83 	 T:  0.8777272727272728
50 - 84 	 T:  0.8779411764705881
50 - 85 	 T:  0.8777142857142857
50 - 86 	 T:  0.8773611111111109
50 - 87 	 T:  0.877837837837838
50 - 88 	 T:  0.8776315789473683
50 - 89 	 T:  0.8776923076923078
50 - 90 	 T:  0.8774999999999998
50 - 91 	 T:  0.8778048780487804
50 - 92 	 T:  0.8777380952380951
50 - 93 	 T:  0.877674418604651
50 - 94 	 T:  0.8775
50 - 95 	 T:  0.8774444444444445
50 - 96 	 T:  0.8780434782608696
50 - 97 	 T:  0.8768085106382978
50 - 98 	 T:  0.8776041666666666
50 - 99 	 T:  0.8775510204081632
50 - 100 	 T:  0.8775
50 - 101 	 T:  0.8774509803921569
50 - 102 	 T:  0.8775
50 - 103 	 T:  0.8775471698113206
50 - 104 	 T:  0.877222222222222
50 - 105 	 T:  0.8772727272727273
50 - 106 	 T:  0.8775892857142856
50 - 107 	 T:  0.8774561403508772
50 - 108 	 T:  0.8775862068965515
50 - 109 	 T:  0.8775423728813558
50 - 110 	 T:  0.8775833333333334
50 - 111 	 T:  0.8772131147540982
50 - 112 	 T:  0.8773387096774193
50 - 113 	 T:  0.8774603174603175
50 - 114 	 T:  0.87765625
51 - 52 	 T:  0.9349999999999952
51 - 53 	 T:  0.8975000000000009
51 - 54 	 T:  0.8916666666666657
51 - 55 	 T:  0.879999999999999
51 - 56 	 T:  0.8859999999999999
51 - 57 	 T:  0.8833333333333329
51 - 58 	 T:  0.8835714285714279
51 - 59 	 T:  0.8762499999999998
51 - 60 	 T:  0.8783333333333334
51 - 61 	 T:  0.8829999999999998
51 - 62 	 T:  0.8813636363636363
51 - 63 	 T:  0.8770833333333332
51 - 64 	 T:  0.8803846153846154
51 - 65 	 T:  0.8774999999999997
51 - 66 	 T:  0.8803333333333332
51 - 67 	 T:  0.8784375
51 - 68 	 T:  0.8791176470588236
51 - 69 	 T:  0.8797222222222223
51 - 70 	 T:  0.8797368421052629
51 - 71 	 T:  0.8752499999999998
51 - 72 	 T:  0.8790476190476191
51 - 73 	 T:  0.8795454545454546
51 - 74 	 T:  0.8754347826086959
51 - 75 	 T:  0.875625
51 - 76 	 T:  0.8792000000000002
51 - 77 	 T:  0.8786538461538461
51 - 78 	 T:  0.8766666666666667
51 - 79 	 T:  0.8766071428571429
51 - 80 	 T:  0.8789655172413792
51 - 81 	 T:  0.8790000000000001
51 - 82 	 T:  0.8788709677419356
51 - 83 	 T:  0.8787500000000001
51 - 84 	 T:  0.8789393939393938
51 - 85 	 T:  0.8786764705882353
51 - 86 	 T:  0.8782857142857141
51 - 87 	 T:  0.8787500000000001
51 - 88 	 T:  0.8785135135135134
51 - 89 	 T:  0.8785526315789475
51 - 90 	 T:  0.8783333333333332
51 - 91 	 T:  0.8786249999999999
51 - 92 	 T:  0.8785365853658536
51 - 93 	 T:  0.8784523809523809
51 - 94 	 T:  0.8782558139534884
51 - 95 	 T:  0.8781818181818182
51 - 96 	 T:  0.8787777777777778
51 - 97 	 T:  0.8774999999999998
51 - 98 	 T:  0.8782978723404256
51 - 99 	 T:  0.8782291666666667
51 - 100 	 T:  0.8781632653061224
51 - 101 	 T:  0.8781
51 - 102 	 T:  0.8781372549019607
51 - 103 	 T:  0.8781730769230768
51 - 104 	 T:  0.8778301886792451
51 - 105 	 T:  0.8778703703703704
51 - 106 	 T:  0.8781818181818182
51 - 107 	 T:  0.8780357142857144
51 - 108 	 T:  0.878157894736842
51 - 109 	 T:  0.878103448275862
51 - 110 	 T:  0.8781355932203391
51 - 111 	 T:  0.8777499999999999
51 - 112 	 T:  0.8778688524590164
51 - 113 	 T:  0.877983870967742
51 - 114 	 T:  0.8781746031746033
52 - 53 	 T:  0.8600000000000065
52 - 54 	 T:  0.870000000000001
52 - 55 	 T:  0.8616666666666669
52 - 56 	 T:  0.8737500000000011
52 - 57 	 T:  0.8730000000000004
52 - 58 	 T:  0.875
52 - 59 	 T:  0.8678571428571432
52 - 60 	 T:  0.8712500000000007
52 - 61 	 T:  0.8772222222222226
52 - 62 	 T:  0.8760000000000006
52 - 63 	 T:  0.8718181818181822
52 - 64 	 T:  0.8758333333333338
52 - 65 	 T:  0.8730769230769232
52 - 66 	 T:  0.8764285714285717
52 - 67 	 T:  0.8746666666666669
52 - 68 	 T:  0.8756250000000003
52 - 69 	 T:  0.8764705882352944
52 - 70 	 T:  0.8766666666666667
52 - 71 	 T:  0.8721052631578947
52 - 72 	 T:  0.8762500000000003
52 - 73 	 T:  0.8769047619047622
52 - 74 	 T:  0.8727272727272731
52 - 75 	 T:  0.8730434782608698
52 - 76 	 T:  0.8768750000000004
52 - 77 	 T:  0.8764000000000002
52 - 78 	 T:  0.8744230769230772
52 - 79 	 T:  0.8744444444444447
52 - 80 	 T:  0.8769642857142858
52 - 81 	 T:  0.8770689655172417
52 - 82 	 T:  0.8770000000000003
52 - 83 	 T:  0.8769354838709681
52 - 84 	 T:  0.8771875
52 - 85 	 T:  0.8769696969696971
52 - 86 	 T:  0.8766176470588235
52 - 87 	 T:  0.8771428571428574
52 - 88 	 T:  0.8769444444444444
52 - 89 	 T:  0.8770270270270273
52 - 90 	 T:  0.8768421052631579
52 - 91 	 T:  0.8771794871794872
52 - 92 	 T:  0.877125
52 - 93 	 T:  0.8770731707317073
52 - 94 	 T:  0.8769047619047621
52 - 95 	 T:  0.8768604651162792
52 - 96 	 T:  0.8775000000000002
52 - 97 	 T:  0.8762222222222222
52 - 98 	 T:  0.8770652173913045
52 - 99 	 T:  0.8770212765957448
52 - 100 	 T:  0.8769791666666668
52 - 101 	 T:  0.8769387755102042
52 - 102 	 T:  0.877
52 - 103 	 T:  0.8770588235294117
52 - 104 	 T:  0.8767307692307692
52 - 105 	 T:  0.8767924528301888
52 - 106 	 T:  0.8771296296296297
52 - 107 	 T:  0.8770000000000001
52 - 108 	 T:  0.8771428571428571
52 - 109 	 T:  0.8771052631578947
52 - 110 	 T:  0.8771551724137933
52 - 111 	 T:  0.8767796610169492
52 - 112 	 T:  0.8769166666666667
52 - 113 	 T:  0.8770491803278689
52 - 114 	 T:  0.8772580645161292
53 - 54 	 T:  0.8799999999999955
53 - 55 	 T:  0.8624999999999972
53 - 56 	 T:  0.8783333333333326
53 - 57 	 T:  0.8762499999999989
53 - 58 	 T:  0.8779999999999987
53 - 59 	 T:  0.8691666666666661
53 - 60 	 T:  0.8728571428571428
53 - 61 	 T:  0.8793749999999996
53 - 62 	 T:  0.8777777777777777
53 - 63 	 T:  0.8729999999999997
53 - 64 	 T:  0.8772727272727271
53 - 65 	 T:  0.8741666666666662
53 - 66 	 T:  0.8776923076923074
53 - 67 	 T:  0.8757142857142856
53 - 68 	 T:  0.8766666666666666
53 - 69 	 T:  0.8775
53 - 70 	 T:  0.8776470588235291
53 - 71 	 T:  0.8727777777777774
53 - 72 	 T:  0.8771052631578947
53 - 73 	 T:  0.87775
53 - 74 	 T:  0.8733333333333335
53 - 75 	 T:  0.8736363636363635
53 - 76 	 T:  0.877608695652174
53 - 77 	 T:  0.8770833333333332
53 - 78 	 T:  0.875
53 - 79 	 T:  0.875
53 - 80 	 T:  0.8775925925925924
53 - 81 	 T:  0.8776785714285715
53 - 82 	 T:  0.8775862068965519
53 - 83 	 T:  0.8775000000000001
53 - 84 	 T:  0.8777419354838708
53 - 85 	 T:  0.8775
53 - 86 	 T:  0.877121212121212
53 - 87 	 T:  0.8776470588235296
53 - 88 	 T:  0.8774285714285712
53 - 89 	 T:  0.8775000000000001
53 - 90 	 T:  0.8772972972972971
53 - 91 	 T:  0.8776315789473683
53 - 92 	 T:  0.8775641025641024
53 - 93 	 T:  0.8774999999999998
53 - 94 	 T:  0.8773170731707317
53 - 95 	 T:  0.8772619047619047
53 - 96 	 T:  0.877906976744186
53 - 97 	 T:  0.876590909090909
53 - 98 	 T:  0.8774444444444445
53 - 99 	 T:  0.8773913043478261
53 - 100 	 T:  0.8773404255319149
53 - 101 	 T:  0.8772916666666667
53 - 102 	 T:  0.8773469387755101
53 - 103 	 T:  0.8773999999999998
53 - 104 	 T:  0.8770588235294116
53 - 105 	 T:  0.8771153846153846
53 - 106 	 T:  0.8774528301886791
53 - 107 	 T:  0.8773148148148148
53 - 108 	 T:  0.8774545454545453
53 - 109 	 T:  0.8774107142857142
53 - 110 	 T:  0.8774561403508772
53 - 111 	 T:  0.8770689655172412
53 - 112 	 T:  0.8772033898305084
53 - 113 	 T:  0.8773333333333333
53 - 114 	 T:  0.8775409836065574
54 - 55 	 T:  0.8449999999999989
54 - 56 	 T:  0.8775000000000013
54 - 57 	 T:  0.875
54 - 58 	 T:  0.8774999999999995
54 - 59 	 T:  0.8670000000000002
54 - 60 	 T:  0.8716666666666674
54 - 61 	 T:  0.8792857142857144
54 - 62 	 T:  0.8775000000000004
54 - 63 	 T:  0.8722222222222223
54 - 64 	 T:  0.8770000000000003
54 - 65 	 T:  0.8736363636363635
54 - 66 	 T:  0.8775000000000001
54 - 67 	 T:  0.8753846153846155
54 - 68 	 T:  0.8764285714285717
54 - 69 	 T:  0.8773333333333336
54 - 70 	 T:  0.8775
54 - 71 	 T:  0.8723529411764704
54 - 72 	 T:  0.8769444444444446
54 - 73 	 T:  0.8776315789473687
54 - 74 	 T:  0.8730000000000004
54 - 75 	 T:  0.8733333333333335
54 - 76 	 T:  0.8775000000000003
54 - 77 	 T:  0.8769565217391305
54 - 78 	 T:  0.8747916666666669
54 - 79 	 T:  0.8748000000000001
54 - 80 	 T:  0.8775
54 - 81 	 T:  0.8775925925925928
54 - 82 	 T:  0.8775000000000003
54 - 83 	 T:  0.8774137931034486
54 - 84 	 T:  0.8776666666666666
54 - 85 	 T:  0.8774193548387098
54 - 86 	 T:  0.8770312499999999
54 - 87 	 T:  0.8775757575757578
54 - 88 	 T:  0.8773529411764706
54 - 89 	 T:  0.8774285714285717
54 - 90 	 T:  0.8772222222222221
54 - 91 	 T:  0.8775675675675675
54 - 92 	 T:  0.8775
54 - 93 	 T:  0.8774358974358974
54 - 94 	 T:  0.8772500000000001
54 - 95 	 T:  0.8771951219512196
54 - 96 	 T:  0.877857142857143
54 - 97 	 T:  0.8765116279069767
54 - 98 	 T:  0.8773863636363637
54 - 99 	 T:  0.8773333333333334
54 - 100 	 T:  0.8772826086956522
54 - 101 	 T:  0.8772340425531916
54 - 102 	 T:  0.8772916666666667
54 - 103 	 T:  0.8773469387755101
54 - 104 	 T:  0.8769999999999999
54 - 105 	 T:  0.8770588235294119
54 - 106 	 T:  0.8774038461538461
54 - 107 	 T:  0.8772641509433963
54 - 108 	 T:  0.8774074074074073
54 - 109 	 T:  0.8773636363636362
54 - 110 	 T:  0.8774107142857144
54 - 111 	 T:  0.877017543859649
54 - 112 	 T:  0.8771551724137931
54 - 113 	 T:  0.8772881355932204
54 - 114 	 T:  0.8775000000000001
55 - 56 	 T:  0.9100000000000037
55 - 57 	 T:  0.8900000000000006
55 - 58 	 T:  0.8883333333333331
55 - 59 	 T:  0.8725000000000005
55 - 60 	 T:  0.877000000000001
55 - 61 	 T:  0.8850000000000003
55 - 62 	 T:  0.8821428571428578
55 - 63 	 T:  0.8756250000000003
55 - 64 	 T:  0.880555555555556
55 - 65 	 T:  0.8765000000000001
55 - 66 	 T:  0.8804545454545457
55 - 67 	 T:  0.877916666666667
55 - 68 	 T:  0.8788461538461542
55 - 69 	 T:  0.8796428571428575
55 - 70 	 T:  0.8796666666666667
55 - 71 	 T:  0.8740625
55 - 72 	 T:  0.878823529411765
55 - 73 	 T:  0.8794444444444447
55 - 74 	 T:  0.8744736842105268
55 - 75 	 T:  0.8747500000000002
55 - 76 	 T:  0.8790476190476194
55 - 77 	 T:  0.878409090909091
55 - 78 	 T:  0.8760869565217394
55 - 79 	 T:  0.8760416666666669
55 - 80 	 T:  0.8787999999999999
55 - 81 	 T:  0.8788461538461542
55 - 82 	 T:  0.878703703703704
55 - 83 	 T:  0.8785714285714289
55 - 84 	 T:  0.8787931034482759
55 - 85 	 T:  0.8785000000000002
55 - 86 	 T:  0.8780645161290322
55 - 87 	 T:  0.8785937500000003
55 - 88 	 T:  0.8783333333333333
55 - 89 	 T:  0.8783823529411767
55 - 90 	 T:  0.8781428571428571
55 - 91 	 T:  0.8784722222222222
55 - 92 	 T:  0.8783783783783784
55 - 93 	 T:  0.8782894736842105
55 - 94 	 T:  0.8780769230769232
55 - 95 	 T:  0.8780000000000001
55 - 96 	 T:  0.878658536585366
55 - 97 	 T:  0.8772619047619047
55 - 98 	 T:  0.8781395348837211
55 - 99 	 T:  0.8780681818181819
55 - 100 	 T:  0.8780000000000001
55 - 101 	 T:  0.8779347826086957
55 - 102 	 T:  0.8779787234042553
55 - 103 	 T:  0.8780208333333333
55 - 104 	 T:  0.8776530612244897
55 - 105 	 T:  0.8777000000000001
55 - 106 	 T:  0.8780392156862745
55 - 107 	 T:  0.8778846153846155
55 - 108 	 T:  0.8780188679245282
55 - 109 	 T:  0.877962962962963
55 - 110 	 T:  0.8780000000000001
55 - 111 	 T:  0.8775892857142856
55 - 112 	 T:  0.877719298245614
55 - 113 	 T:  0.877844827586207
55 - 114 	 T:  0.8780508474576272
56 - 57 	 T:  0.8699999999999974
56 - 58 	 T:  0.8774999999999977
56 - 59 	 T:  0.8599999999999994
56 - 60 	 T:  0.8687500000000004
56 - 61 	 T:  0.8799999999999997
56 - 62 	 T:  0.8775000000000001
56 - 63 	 T:  0.8707142857142856
56 - 64 	 T:  0.8768750000000001
56 - 65 	 T:  0.8727777777777774
56 - 66 	 T:  0.8774999999999998
56 - 67 	 T:  0.875
56 - 68 	 T:  0.8762500000000001
56 - 69 	 T:  0.8773076923076923
56 - 70 	 T:  0.8774999999999997
56 - 71 	 T:  0.8716666666666664
56 - 72 	 T:  0.8768750000000001
56 - 73 	 T:  0.8776470588235296
56 - 74 	 T:  0.8725000000000003
56 - 75 	 T:  0.8728947368421053
56 - 76 	 T:  0.8775000000000002
56 - 77 	 T:  0.8769047619047619
56 - 78 	 T:  0.8745454545454546
56 - 79 	 T:  0.8745652173913044
56 - 80 	 T:  0.8774999999999998
56 - 81 	 T:  0.8776000000000002
56 - 82 	 T:  0.8775000000000002
56 - 83 	 T:  0.8774074074074076
56 - 84 	 T:  0.8776785714285713
56 - 85 	 T:  0.8774137931034482
56 - 86 	 T:  0.8769999999999999
56 - 87 	 T:  0.8775806451612905
56 - 88 	 T:  0.8773437499999999
56 - 89 	 T:  0.8774242424242426
56 - 90 	 T:  0.8772058823529411
56 - 91 	 T:  0.8775714285714284
56 - 92 	 T:  0.8775
56 - 93 	 T:  0.8774324324324323
56 - 94 	 T:  0.8772368421052632
56 - 95 	 T:  0.8771794871794872
56 - 96 	 T:  0.8778750000000001
56 - 97 	 T:  0.8764634146341462
56 - 98 	 T:  0.8773809523809524
56 - 99 	 T:  0.8773255813953489
56 - 100 	 T:  0.8772727272727273
56 - 101 	 T:  0.8772222222222222
56 - 102 	 T:  0.8772826086956521
56 - 103 	 T:  0.8773404255319147
56 - 104 	 T:  0.8769791666666665
56 - 105 	 T:  0.8770408163265306
